BilledAmt,Date
1800,3/8/2013
1500,3/8/2013
375,3/8/2013
525,3/8/2013
2700,3/8/2013
1200,3/8/2013
825,3/8/2013
2025,3/8/2013
750,3/8/2013
1350,3/8/2013
450,3/8/2013
300,3/8/2013
1350,3/8/2013
300,3/8/2013
750,3/8/2013
825,3/8/2013
750,3/8/2013
225,3/8/2013
600,3/8/2013
450,3/8/2013
225,3/8/2013
4050,3/8/2013
675,3/8/2013
1500,3/8/2013
1875,3/8/2013
525,3/8/2013
375,3/8/2013
225,3/8/2013
1350,3/8/2013
600,3/8/2013
75,3/8/2013
1125,3/8/2013
900,3/8/2013
1575,3/8/2013
450,3/8/2013
900,3/8/2013
75,3/8/2013
150,3/8/2013
450,3/8/2013
600,3/8/2013
600,3/8/2013
450,3/8/2013
450,3/8/2013
75,3/8/2013
1200,3/8/2013
375,3/8/2013
2250,3/8/2013
900,3/8/2013
150,3/8/2013
1125,3/8/2013
1200,3/8/2013
900,3/8/2013
300,3/8/2013
300,3/8/2013
450,3/8/2013
675,3/9/2013
150,3/9/2013
75,3/9/2013
2250,3/9/2013
2100,3/9/2013
300,3/9/2013
450,3/9/2013
900,3/9/2013
75,3/9/2013
300,3/9/2013
1500,3/9/2013
450,3/9/2013
375,3/9/2013
375,3/9/2013
2700,3/9/2013
1200,3/9/2013
375,3/9/2013
1050,3/9/2013
1125,3/9/2013
2625,3/9/2013
75,3/9/2013
300,3/9/2013
525,3/9/2013
75,3/9/2013
2550,3/9/2013
600,3/9/2013
450,3/9/2013
75,3/9/2013
600,3/9/2013
900,3/9/2013
675,3/10/2013
300,3/10/2013
150,3/10/2013
1800,3/10/2013
675,3/10/2013
375,3/10/2013
750,3/10/2013
1050,3/10/2013
225,3/10/2013
300,3/10/2013
450,3/10/2013
300,3/10/2013
4050,3/10/2013
150,3/10/2013
3150,3/10/2013
300,3/10/2013
750,3/10/2013
1050,3/10/2013
4875,3/10/2013
900,3/10/2013
2475,3/10/2013
450,3/10/2013
900,3/10/2013
1125,3/10/2013
600,3/10/2013
1350,3/10/2013
375,3/10/2013
1350,3/10/2013
300,3/10/2013
75,3/10/2013
1875,3/10/2013
600,3/10/2013
750,3/10/2013
825,3/11/2013
225,3/11/2013
675,3/11/2013
75,3/11/2013
300,3/11/2013
1200,3/11/2013
1800,3/11/2013
375,3/11/2013
375,3/11/2013
525,3/11/2013
1500,3/11/2013
300,3/11/2013
1800,3/11/2013
1575,3/11/2013
900,3/11/2013
900,3/11/2013
450,3/11/2013
525,3/11/2013
150,3/11/2013
225,3/11/2013
375,3/11/2013
675,3/11/2013
1050,3/11/2013
75,3/11/2013
5850,3/11/2013
600,3/11/2013
75,3/11/2013
225,3/11/2013
525,3/11/2013
1125,3/11/2013
750,3/11/2013
525,3/11/2013
600,3/11/2013
150,3/11/2013
750,3/11/2013
75,3/11/2013
2250,3/11/2013
1875,3/11/2013
150,3/11/2013
1350,3/11/2013
1350,3/11/2013
1575,3/11/2013
150,3/11/2013
450,3/11/2013
450,3/11/2013
1050,3/11/2013
900,3/11/2013
600,3/11/2013
300,3/11/2013
375,3/11/2013
450,3/11/2013
900,3/11/2013
600,3/11/2013
450,3/11/2013
2400,3/11/2013
1350,3/11/2013
525,3/11/2013
1050,3/11/2013
900,3/11/2013
750,3/11/2013
300,3/11/2013
450,3/11/2013
675,3/11/2013
900,3/11/2013
975,3/12/2013
1050,3/12/2013
450,3/12/2013
300,3/12/2013
150,3/12/2013
75,3/12/2013
375,3/12/2013
450,3/12/2013
4200,3/12/2013
375,3/12/2013
2400,3/12/2013
1350,3/12/2013
300,3/12/2013
1200,3/12/2013
3300,3/12/2013
150,3/12/2013
2250,3/12/2013
225,3/12/2013
375,3/12/2013
450,3/12/2013
4500,3/12/2013
450,3/12/2013
450,3/12/2013
600,3/12/2013
525,3/12/2013
300,3/12/2013
225,3/12/2013
225,3/12/2013
900,3/12/2013
450,3/12/2013
750,3/12/2013
150,3/12/2013
75,3/12/2013
225,3/12/2013
225,3/12/2013
2100,3/12/2013
1875,3/12/2013
2250,3/12/2013
900,3/12/2013
1500,3/12/2013
225,3/12/2013
375,3/12/2013
1350,3/12/2013
150,3/12/2013
300,3/12/2013
450,3/12/2013
900,3/12/2013
4125,3/12/2013
750,3/12/2013
750,3/12/2013
1350,3/12/2013
450,3/12/2013
450,3/12/2013
375,3/12/2013
375,3/12/2013
450,3/12/2013
150,3/12/2013
2100,3/12/2013
900,3/12/2013
825,3/12/2013
1650,3/12/2013
675,3/12/2013
900,3/12/2013
225,3/13/2013
225,3/13/2013
450,3/13/2013
525,3/13/2013
375,3/13/2013
3600,3/13/2013
900,3/13/2013
1800,3/13/2013
300,3/13/2013
225,3/13/2013
1500,3/13/2013
150,3/13/2013
900,3/13/2013
375,3/13/2013
750,3/13/2013
1575,3/13/2013
900,3/13/2013
1650,3/13/2013
375,3/13/2013
2250,3/13/2013
1200,3/13/2013
2700,3/13/2013
525,3/13/2013
450,3/13/2013
675,3/13/2013
375,3/13/2013
75,3/13/2013
75,3/13/2013
750,3/13/2013
300,3/13/2013
300,3/13/2013
450,3/13/2013
225,3/13/2013
225,3/13/2013
1200,3/13/2013
300,3/13/2013
75,3/13/2013
450,3/13/2013
675,3/13/2013
225,3/13/2013
1500,3/13/2013
525,3/13/2013
150,3/13/2013
1125,3/13/2013
375,3/13/2013
1350,3/13/2013
150,3/13/2013
450,3/13/2013
1875,3/13/2013
1350,3/13/2013
375,3/13/2013
150,3/13/2013
1350,3/13/2013
1200,3/13/2013
825,3/13/2013
375,3/13/2013
1350,3/13/2013
1350,3/13/2013
450,3/13/2013
300,3/13/2013
1125,3/13/2013
300,3/13/2013
600,3/13/2013
750,3/13/2013
600,3/13/2013
900,3/13/2013
900,3/14/2013
450,3/14/2013
375,3/14/2013
450,3/14/2013
450,3/14/2013
450,3/14/2013
1050,3/14/2013
2400,3/14/2013
150,3/14/2013
600,3/14/2013
225,3/14/2013
300,3/14/2013
1650,3/14/2013
375,3/14/2013
75,3/14/2013
75,3/14/2013
900,3/14/2013
150,3/14/2013
150,3/14/2013
450,3/14/2013
300,3/14/2013
2025,3/14/2013
150,3/14/2013
675,3/14/2013
3150,3/14/2013
1350,3/14/2013
300,3/14/2013
900,3/14/2013
375,3/14/2013
225,3/14/2013
1800,3/14/2013
1050,3/14/2013
1350,3/14/2013
450,3/14/2013
300,3/14/2013
900,3/14/2013
225,3/14/2013
2625,3/14/2013
150,3/14/2013
450,3/14/2013
675,3/14/2013
675,3/14/2013
375,3/14/2013
750,3/14/2013
300,3/14/2013
2250,3/14/2013
600,3/14/2013
600,3/14/2013
225,3/14/2013
600,3/14/2013
2250,3/14/2013
525,3/14/2013
4275,3/14/2013
375,3/14/2013
375,3/14/2013
1050,3/14/2013
825,3/14/2013
450,3/14/2013
225,3/15/2013
675,3/15/2013
375,3/15/2013
300,3/15/2013
3300,3/15/2013
2400,3/15/2013
900,3/15/2013
3600,3/15/2013
3000,3/15/2013
525,3/15/2013
75,3/15/2013
750,3/15/2013
750,3/15/2013
1650,3/15/2013
1500,3/15/2013
225,3/15/2013
750,3/15/2013
1350,3/15/2013
75,3/15/2013
1800,3/15/2013
150,3/15/2013
1350,3/15/2013
450,3/15/2013
450,3/15/2013
900,3/15/2013
900,3/15/2013
2250,3/15/2013
1050,3/15/2013
525,3/15/2013
450,3/15/2013
225,3/15/2013
450,3/15/2013
300,3/15/2013
225,3/15/2013
600,3/15/2013
675,3/15/2013
450,3/15/2013
375,3/15/2013
600,3/15/2013
150,3/15/2013
900,3/15/2013
225,3/15/2013
1575,3/15/2013
1800,3/15/2013
375,3/15/2013
1800,3/15/2013
450,3/15/2013
375,3/15/2013
525,3/15/2013
750,3/15/2013
900,3/15/2013
75,3/15/2013
3750,3/15/2013
600,3/15/2013
300,3/15/2013
2100,3/15/2013
150,3/15/2013
1050,3/15/2013
1200,3/15/2013
450,3/15/2013
450,3/15/2013
7650,3/15/2013
1350,3/15/2013
375,3/15/2013
750,3/15/2013
150,3/15/2013
300,3/15/2013
375,3/15/2013
1650,3/15/2013
1575,3/15/2013
300,3/15/2013
1200,3/15/2013
300,3/15/2013
2700,3/16/2013
825,3/16/2013
450,3/16/2013
675,3/16/2013
2400,3/16/2013
5700,3/16/2013
1200,3/16/2013
600,3/16/2013
300,3/16/2013
525,3/16/2013
1050,3/16/2013
1200,3/16/2013
2100,3/16/2013
450,3/16/2013
450,3/16/2013
675,3/16/2013
1050,3/16/2013
75,3/16/2013
450,3/16/2013
525,3/16/2013
825,3/16/2013
225,3/16/2013
525,3/16/2013
375,3/16/2013
300,3/16/2013
225,3/16/2013
900,3/16/2013
525,3/16/2013
600,3/16/2013
1350,3/16/2013
450,3/16/2013
750,3/16/2013
225,3/16/2013
450,3/16/2013
450,3/16/2013
1275,3/16/2013
900,3/16/2013
900,3/16/2013
1950,3/16/2013
600,3/16/2013
1200,3/16/2013
450,3/16/2013
600,3/16/2013
3600,3/16/2013
1125,3/16/2013
75,3/16/2013
1125,3/16/2013
900,3/16/2013
3150,3/16/2013
1050,3/16/2013
75,3/17/2013
225,3/17/2013
750,3/17/2013
450,3/17/2013
825,3/17/2013
450,3/17/2013
375,3/17/2013
150,3/17/2013
3150,3/17/2013
675,3/17/2013
225,3/17/2013
2700,3/17/2013
1200,3/17/2013
600,3/17/2013
450,3/17/2013
750,3/17/2013
375,3/17/2013
2100,3/17/2013
375,3/17/2013
750,3/17/2013
750,3/17/2013
600,3/17/2013
450,3/17/2013
150,3/17/2013
450,3/17/2013
300,3/17/2013
600,3/17/2013
3375,3/17/2013
150,3/17/2013
825,3/17/2013
450,3/17/2013
600,3/18/2013
375,3/18/2013
300,3/18/2013
900,3/18/2013
525,3/18/2013
525,3/18/2013
2100,3/18/2013
900,3/18/2013
375,3/18/2013
2100,3/18/2013
2100,3/18/2013
225,3/18/2013
225,3/18/2013
1350,3/18/2013
1125,3/18/2013
1050,3/18/2013
1350,3/18/2013
675,3/18/2013
150,3/18/2013
150,3/18/2013
450,3/18/2013
225,3/18/2013
3150,3/18/2013
450,3/18/2013
750,3/18/2013
150,3/18/2013
900,3/18/2013
1875,3/18/2013
600,3/18/2013
675,3/18/2013
675,3/18/2013
225,3/18/2013
1050,3/18/2013
150,3/18/2013
600,3/18/2013
225,3/18/2013
2025,3/18/2013
450,3/18/2013
150,3/18/2013
1950,3/18/2013
2025,3/18/2013
75,3/18/2013
150,3/18/2013
1050,3/18/2013
675,3/18/2013
1125,3/18/2013
1800,3/18/2013
900,3/18/2013
2625,3/18/2013
750,3/18/2013
750,3/18/2013
750,3/18/2013
450,3/18/2013
4950,3/18/2013
1425,3/18/2013
450,3/18/2013
1050,3/18/2013
900,3/18/2013
600,3/18/2013
450,3/18/2013
525,3/18/2013
600,3/19/2013
450,3/19/2013
900,3/19/2013
750,3/19/2013
1800,3/19/2013
900,3/19/2013
975,3/19/2013
300,3/19/2013
3000,3/19/2013
1500,3/19/2013
225,3/19/2013
2400,3/19/2013
2100,3/19/2013
450,3/19/2013
300,3/19/2013
1800,3/19/2013
150,3/19/2013
150,3/19/2013
75,3/19/2013
75,3/19/2013
600,3/19/2013
375,3/19/2013
75,3/19/2013
450,3/19/2013
1050,3/19/2013
300,3/19/2013
1500,3/19/2013
600,3/19/2013
150,3/19/2013
300,3/19/2013
150,3/19/2013
600,3/19/2013
375,3/19/2013
1350,3/19/2013
900,3/19/2013
4050,3/19/2013
75,3/19/2013
375,3/19/2013
1125,3/19/2013
900,3/19/2013
2250,3/19/2013
450,3/19/2013
1200,3/19/2013
1200,3/19/2013
2025,3/19/2013
525,3/19/2013
300,3/19/2013
675,3/19/2013
750,3/19/2013
750,3/19/2013
375,3/19/2013
825,3/19/2013
450,3/19/2013
1200,3/19/2013
750,3/19/2013
75,3/19/2013
75,3/19/2013
450,3/19/2013
1350,3/19/2013
600,3/19/2013
600,3/19/2013
300,3/19/2013
1800,3/19/2013
900,3/19/2013
75,3/20/2013
150,3/20/2013
375,3/20/2013
450,3/20/2013
450,3/20/2013
1800,3/20/2013
675,3/20/2013
225,3/20/2013
3000,3/20/2013
3300,3/20/2013
900,3/20/2013
1050,3/20/2013
1050,3/20/2013
900,3/20/2013
300,3/20/2013
1200,3/20/2013
1950,3/20/2013
150,3/20/2013
750,3/20/2013
225,3/20/2013
525,3/20/2013
375,3/20/2013
300,3/20/2013
3150,3/20/2013
150,3/20/2013
150,3/20/2013
300,3/20/2013
1200,3/20/2013
225,3/20/2013
600,3/20/2013
150,3/20/2013
300,3/20/2013
300,3/20/2013
750,3/20/2013
375,3/20/2013
300,3/20/2013
300,3/20/2013
2250,3/20/2013
975,3/20/2013
150,3/20/2013
900,3/20/2013
3000,3/20/2013
525,3/20/2013
75,3/20/2013
450,3/20/2013
600,3/20/2013
675,3/20/2013
1200,3/20/2013
1425,3/20/2013
375,3/20/2013
525,3/20/2013
1500,3/20/2013
150,3/20/2013
1050,3/20/2013
1350,3/20/2013
150,3/20/2013
2025,3/20/2013
450,3/20/2013
150,3/20/2013
300,3/20/2013
600,3/20/2013
75,3/20/2013
375,3/20/2013
2250,3/20/2013
150,3/20/2013
2475,3/20/2013
150,3/20/2013
1200,3/20/2013
1950,3/20/2013
900,3/20/2013
300,3/20/2013
750,3/20/2013
525,3/21/2013
225,3/21/2013
1350,3/21/2013
450,3/21/2013
2400,3/21/2013
3300,3/21/2013
300,3/21/2013
1800,3/21/2013
1200,3/21/2013
2100,3/21/2013
750,3/21/2013
75,3/21/2013
450,3/21/2013
1350,3/21/2013
300,3/21/2013
600,3/21/2013
225,3/21/2013
750,3/21/2013
1650,3/21/2013
1350,3/21/2013
600,3/21/2013
825,3/21/2013
300,3/21/2013
1575,3/21/2013
225,3/21/2013
75,3/21/2013
675,3/21/2013
75,3/21/2013
600,3/21/2013
225,3/21/2013
900,3/21/2013
1350,3/21/2013
5850,3/21/2013
300,3/21/2013
525,3/21/2013
525,3/21/2013
900,3/21/2013
450,3/21/2013
2025,3/21/2013
450,3/21/2013
375,3/21/2013
375,3/21/2013
300,3/21/2013
1200,3/21/2013
900,3/21/2013
525,3/21/2013
1875,3/21/2013
825,3/21/2013
1800,3/21/2013
450,3/21/2013
1500,3/21/2013
450,3/21/2013
375,3/21/2013
450,3/21/2013
450,3/21/2013
1050,3/21/2013
225,3/21/2013
1500,3/21/2013
375,3/21/2013
450,3/21/2013
1200,3/21/2013
600,3/22/2013
600,3/22/2013
600,3/22/2013
3000,3/22/2013
1200,3/22/2013
2100,3/22/2013
1200,3/22/2013
1350,3/22/2013
375,3/22/2013
375,3/22/2013
225,3/22/2013
1200,3/22/2013
450,3/22/2013
450,3/22/2013
450,3/22/2013
375,3/22/2013
300,3/22/2013
1650,3/22/2013
525,3/22/2013
900,3/22/2013
450,3/22/2013
2700,3/22/2013
450,3/22/2013
525,3/22/2013
675,3/22/2013
225,3/22/2013
4050,3/22/2013
975,3/22/2013
900,3/22/2013
750,3/22/2013
2100,3/22/2013
525,3/22/2013
450,3/22/2013
1050,3/22/2013
375,3/22/2013
450,3/22/2013
75,3/22/2013
900,3/22/2013
225,3/22/2013
2250,3/22/2013
450,3/22/2013
1350,3/22/2013
2025,3/22/2013
1200,3/22/2013
300,3/22/2013
300,3/22/2013
600,3/22/2013
2625,3/22/2013
1500,3/22/2013
750,3/22/2013
1350,3/22/2013
975,3/22/2013
1350,3/22/2013
150,3/22/2013
300,3/22/2013
900,3/22/2013
300,3/23/2013
300,3/23/2013
1650,3/23/2013
2100,3/23/2013
2100,3/23/2013
675,3/23/2013
675,3/23/2013
900,3/23/2013
225,3/23/2013
2250,3/23/2013
675,3/23/2013
900,3/23/2013
1050,3/23/2013
750,3/23/2013
1350,3/23/2013
225,3/23/2013
900,3/23/2013
600,3/23/2013
600,3/23/2013
300,3/23/2013
4125,3/23/2013
300,3/23/2013
900,3/23/2013
675,3/23/2013
825,3/23/2013
750,3/23/2013
750,3/23/2013
225,3/23/2013
900,3/23/2013
300,3/23/2013
1200,3/23/2013
375,3/23/2013
600,3/23/2013
450,3/23/2013
3600,3/23/2013
750,3/23/2013
450,3/23/2013
2400,3/24/2013
975,3/24/2013
675,3/24/2013
1500,3/24/2013
2700,3/24/2013
1200,3/24/2013
2100,3/24/2013
150,3/24/2013
450,3/24/2013
1800,3/24/2013
375,3/24/2013
1200,3/24/2013
600,3/24/2013
450,3/24/2013
525,3/24/2013
1350,3/24/2013
225,3/24/2013
300,3/24/2013
300,3/24/2013
600,3/24/2013
600,3/24/2013
600,3/24/2013
225,3/24/2013
1650,3/24/2013
600,3/24/2013
375,3/24/2013
300,3/24/2013
525,3/24/2013
1050,3/24/2013
150,3/24/2013
750,3/24/2013
1050,3/24/2013
1200,3/24/2013
1200,3/24/2013
1500,3/24/2013
1125,3/24/2013
600,3/24/2013
525,3/24/2013
225,3/24/2013
600,3/24/2013
300,3/24/2013
600,3/24/2013
1200,3/24/2013
450,3/25/2013
450,3/25/2013
375,3/25/2013
300,3/25/2013
225,3/25/2013
150,3/25/2013
225,3/25/2013
2100,3/25/2013
2700,3/25/2013
900,3/25/2013
450,3/25/2013
2100,3/25/2013
750,3/25/2013
450,3/25/2013
750,3/25/2013
450,3/25/2013
375,3/25/2013
375,3/25/2013
1200,3/25/2013
750,3/25/2013
525,3/25/2013
525,3/25/2013
225,3/25/2013
300,3/25/2013
600,3/25/2013
225,3/25/2013
3600,3/25/2013
600,3/25/2013
525,3/25/2013
2700,3/25/2013
2250,3/25/2013
300,3/25/2013
600,3/25/2013
375,3/25/2013
1350,3/25/2013
375,3/25/2013
1950,3/25/2013
825,3/25/2013
600,3/25/2013
375,3/25/2013
300,3/25/2013
1125,3/25/2013
525,3/25/2013
375,3/25/2013
750,3/25/2013
1350,3/25/2013
75,3/25/2013
450,3/25/2013
300,3/25/2013
1800,3/25/2013
675,3/25/2013
1350,3/25/2013
4125,3/25/2013
300,3/25/2013
825,3/25/2013
1500,3/25/2013
900,3/25/2013
1350,3/25/2013
600,3/25/2013
450,3/25/2013
225,3/25/2013
900,3/25/2013
225,3/25/2013
150,3/25/2013
1050,3/25/2013
375,3/26/2013
375,3/26/2013
750,3/26/2013
375,3/26/2013
825,3/26/2013
375,3/26/2013
1500,3/26/2013
2100,3/26/2013
1200,3/26/2013
900,3/26/2013
375,3/26/2013
2475,3/26/2013
450,3/26/2013
1350,3/26/2013
525,3/26/2013
300,3/26/2013
3000,3/26/2013
225,3/26/2013
75,3/26/2013
1125,3/26/2013
900,3/26/2013
675,3/26/2013
675,3/26/2013
675,3/26/2013
75,3/26/2013
525,3/26/2013
300,3/26/2013
75,3/26/2013
375,3/26/2013
600,3/26/2013
825,3/26/2013
750,3/26/2013
975,3/26/2013
750,3/26/2013
375,3/26/2013
450,3/26/2013
300,3/26/2013
975,3/26/2013
900,3/26/2013
525,3/26/2013
1200,3/26/2013
600,3/26/2013
600,3/26/2013
375,3/26/2013
525,3/26/2013
825,3/26/2013
450,3/26/2013
675,3/26/2013
150,3/26/2013
150,3/26/2013
300,3/26/2013
450,3/26/2013
2400,3/26/2013
3150,3/26/2013
750,3/26/2013
2250,3/26/2013
375,3/26/2013
1500,3/26/2013
900,3/26/2013
1350,3/26/2013
600,3/27/2013
150,3/27/2013
225,3/27/2013
750,3/27/2013
150,3/27/2013
225,3/27/2013
1800,3/27/2013
2400,3/27/2013
2700,3/27/2013
300,3/27/2013
2100,3/27/2013
2100,3/27/2013
225,3/27/2013
225,3/27/2013
300,3/27/2013
1500,3/27/2013
2250,3/27/2013
1050,3/27/2013
450,3/27/2013
450,3/27/2013
600,3/27/2013
375,3/27/2013
150,3/27/2013
300,3/27/2013
2700,3/27/2013
750,3/27/2013
825,3/27/2013
450,3/27/2013
2700,3/27/2013
1050,3/27/2013
150,3/27/2013
300,3/27/2013
3600,3/27/2013
1200,3/27/2013
450,3/27/2013
300,3/27/2013
300,3/27/2013
225,3/27/2013
225,3/27/2013
675,3/27/2013
600,3/27/2013
375,3/27/2013
375,3/27/2013
675,3/27/2013
1125,3/27/2013
1125,3/27/2013
900,3/27/2013
450,3/27/2013
375,3/27/2013
525,3/27/2013
75,3/27/2013
150,3/27/2013
675,3/27/2013
750,3/27/2013
375,3/27/2013
525,3/27/2013
150,3/27/2013
2400,3/27/2013
150,3/27/2013
750,3/27/2013
1050,3/27/2013
75,3/27/2013
825,3/27/2013
150,3/27/2013
750,3/27/2013
300,3/27/2013
2925,3/27/2013
1575,3/27/2013
1350,3/27/2013
1500,3/27/2013
1200,3/27/2013
1350,3/28/2013
1575,3/28/2013
1800,3/28/2013
675,3/28/2013
450,3/28/2013
1500,3/28/2013
900,3/28/2013
1950,3/28/2013
375,3/28/2013
450,3/28/2013
2100,3/28/2013
1200,3/28/2013
300,3/28/2013
450,3/28/2013
675,3/28/2013
600,3/28/2013
1500,3/28/2013
150,3/28/2013
1050,3/28/2013
675,3/28/2013
900,3/28/2013
525,3/28/2013
150,3/28/2013
300,3/28/2013
300,3/28/2013
225,3/28/2013
1350,3/28/2013
525,3/28/2013
525,3/28/2013
1575,3/28/2013
825,3/28/2013
225,3/28/2013
150,3/28/2013
450,3/28/2013
600,3/28/2013
225,3/28/2013
2400,3/28/2013
225,3/28/2013
1800,3/28/2013
1500,3/28/2013
450,3/28/2013
450,3/28/2013
375,3/28/2013
1650,3/28/2013
1500,3/28/2013
975,3/28/2013
750,3/28/2013
1350,3/28/2013
1650,3/28/2013
150,3/28/2013
5400,3/28/2013
525,3/28/2013
450,3/28/2013
150,3/28/2013
375,3/28/2013
675,3/28/2013
600,3/28/2013
525,3/28/2013
150,3/28/2013
750,3/28/2013
750,3/28/2013
600,3/28/2013
900,3/28/2013
375,3/29/2013
825,3/29/2013
75,3/29/2013
1575,3/29/2013
600,3/29/2013
2700,3/29/2013
300,3/29/2013
675,3/29/2013
375,3/29/2013
525,3/29/2013
2400,3/29/2013
1200,3/29/2013
900,3/29/2013
900,3/29/2013
900,3/29/2013
2100,3/29/2013
3600,3/29/2013
1800,3/29/2013
1200,3/29/2013
1050,3/29/2013
1500,3/29/2013
600,3/29/2013
2700,3/29/2013
450,3/29/2013
825,3/29/2013
300,3/29/2013
375,3/29/2013
825,3/29/2013
975,3/29/2013
825,3/29/2013
525,3/29/2013
375,3/29/2013
4500,3/29/2013
975,3/29/2013
1050,3/29/2013
1575,3/29/2013
750,3/29/2013
450,3/29/2013
1050,3/29/2013
150,3/29/2013
375,3/29/2013
1200,3/29/2013
1575,3/29/2013
1650,3/29/2013
375,3/29/2013
1125,3/29/2013
1650,3/29/2013
600,3/29/2013
600,3/29/2013
750,3/29/2013
1125,3/29/2013
6375,3/29/2013
300,3/29/2013
1050,3/29/2013
1200,3/29/2013
1350,3/29/2013
150,3/29/2013
150,3/29/2013
900,3/29/2013
1800,3/29/2013
1875,3/29/2013
75,3/29/2013
750,3/29/2013
525,3/29/2013
675,3/30/2013
1575,3/30/2013
2400,3/30/2013
4200,3/30/2013
300,3/30/2013
600,3/30/2013
900,3/30/2013
750,3/30/2013
75,3/30/2013
900,3/30/2013
750,3/30/2013
375,3/30/2013
900,3/30/2013
375,3/30/2013
1575,3/30/2013
225,3/30/2013
450,3/30/2013
675,3/30/2013
300,3/30/2013
375,3/30/2013
375,3/30/2013
2250,3/30/2013
225,3/30/2013
1050,3/30/2013
750,3/30/2013
1350,3/30/2013
450,3/30/2013
2625,3/30/2013
300,3/30/2013
2250,3/30/2013
1275,3/30/2013
1650,3/30/2013
900,3/30/2013
900,3/30/2013
525,3/30/2013
750,3/30/2013
3600,3/30/2013
900,3/30/2013
375,3/30/2013
675,3/31/2013
450,3/31/2013
150,3/31/2013
75,3/31/2013
600,3/31/2013
2100,3/31/2013
2400,3/31/2013
300,3/31/2013
300,3/31/2013
600,3/31/2013
1050,3/31/2013
1125,3/31/2013
2700,3/31/2013
1200,3/31/2013
225,3/31/2013
300,3/31/2013
900,3/31/2013
825,3/31/2013
600,3/31/2013
825,3/31/2013
525,3/31/2013
225,3/31/2013
1200,3/31/2013
1350,3/31/2013
900,3/31/2013
3600,3/31/2013
375,3/31/2013
1050,3/31/2013
525,3/31/2013
900,3/31/2013
75,3/31/2013
450,3/31/2013
2250,3/31/2013
600,3/31/2013
375,3/31/2013
450,4/1/2013
900,4/1/2013
375,4/1/2013
450,4/1/2013
375,4/1/2013
225,4/1/2013
225,4/1/2013
525,4/1/2013
1350,4/1/2013
900,4/1/2013
525,4/1/2013
225,4/1/2013
525,4/1/2013
450,4/1/2013
2100,4/1/2013
525,4/1/2013
75,4/1/2013
450,4/1/2013
600,4/1/2013
300,4/1/2013
75,4/1/2013
450,4/1/2013
1350,4/1/2013
1575,4/1/2013
150,4/1/2013
1800,4/1/2013
825,4/1/2013
600,4/1/2013
75,4/1/2013
1350,4/1/2013
375,4/1/2013
675,4/1/2013
225,4/1/2013
675,4/1/2013
375,4/1/2013
1800,4/1/2013
375,4/1/2013
525,4/1/2013
225,4/1/2013
750,4/1/2013
300,4/1/2013
1050,4/1/2013
600,4/1/2013
1125,4/1/2013
900,4/1/2013
1200,4/1/2013
375,4/1/2013
750,4/1/2013
3600,4/1/2013
150,4/1/2013
75,4/1/2013
525,4/1/2013
750,4/1/2013
6750,4/1/2013
150,4/1/2013
750,4/1/2013
1125,4/1/2013
900,4/1/2013
750,4/1/2013
150,4/2/2013
525,4/2/2013
450,4/2/2013
300,4/2/2013
3300,4/2/2013
900,4/2/2013
900,4/2/2013
525,4/2/2013
2100,4/2/2013
2100,4/2/2013
1800,4/2/2013
450,4/2/2013
375,4/2/2013
2100,4/2/2013
2025,4/2/2013
1200,4/2/2013
900,4/2/2013
150,4/2/2013
1800,4/2/2013
150,4/2/2013
150,4/2/2013
375,4/2/2013
1050,4/2/2013
375,4/2/2013
225,4/2/2013
1950,4/2/2013
450,4/2/2013
150,4/2/2013
600,4/2/2013
750,4/2/2013
675,4/2/2013
225,4/2/2013
375,4/2/2013
150,4/2/2013
2250,4/2/2013
525,4/2/2013
150,4/2/2013
675,4/2/2013
975,4/2/2013
1350,4/2/2013
225,4/2/2013
375,4/2/2013
1350,4/2/2013
1500,4/2/2013
375,4/2/2013
225,4/2/2013
375,4/2/2013
150,4/2/2013
300,4/2/2013
750,4/2/2013
450,4/2/2013
3375,4/2/2013
1200,4/2/2013
900,4/2/2013
750,4/2/2013
1800,4/2/2013
75,4/2/2013
375,4/2/2013
225,4/2/2013
750,4/2/2013
75,4/2/2013
1875,4/2/2013
750,4/2/2013
525,4/2/2013
375,4/3/2013
750,4/3/2013
450,4/3/2013
300,4/3/2013
600,4/3/2013
1500,4/3/2013
525,4/3/2013
2100,4/3/2013
1500,4/3/2013
1350,4/3/2013
3900,4/3/2013
1350,4/3/2013
1800,4/3/2013
675,4/3/2013
750,4/3/2013
1650,4/3/2013
1350,4/3/2013
1500,4/3/2013
300,4/3/2013
150,4/3/2013
450,4/3/2013
150,4/3/2013
300,4/3/2013
1200,4/3/2013
525,4/3/2013
900,4/3/2013
825,4/3/2013
375,4/3/2013
150,4/3/2013
825,4/3/2013
75,4/3/2013
375,4/3/2013
600,4/3/2013
375,4/3/2013
675,4/3/2013
450,4/3/2013
1050,4/3/2013
1200,4/3/2013
375,4/3/2013
225,4/3/2013
375,4/3/2013
1350,4/3/2013
225,4/3/2013
900,4/3/2013
450,4/3/2013
450,4/3/2013
750,4/3/2013
450,4/3/2013
300,4/3/2013
2625,4/3/2013
1050,4/3/2013
450,4/3/2013
525,4/3/2013
450,4/3/2013
300,4/3/2013
900,4/3/2013
900,4/3/2013
900,4/3/2013
750,4/3/2013
750,4/3/2013
300,4/3/2013
375,4/3/2013
75,4/3/2013
150,4/3/2013
225,4/3/2013
450,4/3/2013
750,4/3/2013
525,4/3/2013
